FID,FID_,Species,Name,Width,Length,Height,Transect,QN,QL,X,Y,Notes,sp_simp,Type,easting,northing,ID,MapID
1372,321,tha.mon, ,47,36,23,4,4,R,0,0, ,tha.mon,shrub,622476.143999999971129,3849289.151999999769032,0,322
1373,322,u3, ,34,30,32,4,4,R,0,0, ,u3,shrub,622475.643999999971129,3849289.251999999862164,0,323
1374,323,u3, ,45,41,36,4,4,R,0,0, ,u3,shrub,622474.643999999971129,3849287.202000000048429,0,324
1375,324,u3, ,60,39,47,4,4,R,0,0, ,u3,shrub,622472.444000000017695,3849286.751999999862164,0,325
1376,325,u3, ,81,66,44,4,4,L,0,0, ,u3,shrub,622481.543999999994412,3849287.702000000048429,0,326
1377,326,amb.sal, ,52,40,50,4,4,L,0,0, ,amb.sal,shrub,622480.444000000017695,3849287.552000000141561,0,327
1378,327,amb.sal, ,90,78,66,4,4,L,0,0, ,amb.sal,shrub,622481.444000000017695,3849288.401999999769032,0,328
1379,328,amb.sal, ,60,48,65,4,4,L,0,0, ,amb.sal,shrub,622481.793999999994412,3849290.251999999862164,0,329
1380,330,amb.sal, ,83,69,73,4,4,L,0,0, ,amb.sal,shrub,622482.844000000040978,3849291.351999999955297,0,331
1381,0,u3, ,70,45,59,0,0, ,0,0, ,u3,shrub,622482.243999999947846,3849291.001999999862164,0,0
1382,331,u3, ,59,45,33,4,4,L,0,0, ,u3,shrub,622480.844000000040978,3849291.552000000141561,0,332
1383,332,amb.sal, ,78,42,54,4,4,L,0,0, ,amb.sal,shrub,622482.293999999994412,3849291.952000000048429,0,333
1384,333,cyl.ech, ,69,39,70,4,4,L,0,0, ,cyl.ech,cactus,622481.243999999947846,3849292.401999999769032,0,334
1385,334,u3, ,67,55,62,4,4,L,0,0, ,u3,shrub,622481.893999999971129,3849290.302000000141561,0,335
1386,335,tha.mon, ,43,42,39,4,4,L,0,0, ,tha.mon,shrub,622480.743999999947846,3849293.651999999769032,0,336
1387,336,u3, ,42,35,37,4,4,L,0,0, ,u3,shrub,622481.043999999994412,3849294.452000000048429,0,337
1388,337,u3, ,43,38,35,4,4,L,0,0, ,u3,shrub,622483.643999999971129,3849293.302000000141561,0,338
1389,338,u3, ,52,35,35,4,4,L,0,0, ,u3,shrub,622484.694000000017695,3849294.501999999862164,0,339
1390,339,u3, ,45,25,30,4,4,L,0,0, ,u3,shrub,622484.743999999947846,3849294.001999999862164,0,340
1391,340,u3, ,75,50,49,4,4,L,0,0, ,u3,shrub,622484.944000000017695,3849292.501999999862164,0,341
1392,341,u3, ,20,19,31,4,4,L,0,0, ,u3,shrub,622485.743999999947846,3849294.501999999862164,0,342
1393,342,u3, ,22,11,28,4,4,L,0,0, ,u3,shrub,622485.694000000017695,3849292.601999999955297,0,343
1394,343,u3, ,56,51,41,4,4,L,0,0, ,u3,shrub,622487.243999999947846,3849293.401999999769032,0,344
1395,344,u3, ,83,79,56,4,4,L,0,0, ,u3,shrub,622487.094000000040978,3849292.251999999862164,0,345
1396,345,amb.sal, ,80,52,55,4,4,L,0,0, ,amb.sal,shrub,622487.543999999994412,3849291.202000000048429,0,346
1397,346,u3, ,73,50,33,4,4,L,0,0, ,u3,shrub,622488.143999999971129,3849294.151999999769032,0,347
1398,347,u3, ,67,52,43,4,4,L,0,0, ,u3,shrub,622488.293999999994412,3849292.251999999862164,0,348
1399,348,u3, ,42,30,38,4,4,L,0,0, ,u3,shrub,622488.643999999971129,3849292.302000000141561,0,349
1400,349,u3, ,31,27,35,4,4,L,0,0, ,u3,shrub,622488.944000000017695,3849292.401999999769032,0,350
1401,350,amb.sal, ,89,75,46,4,4,L,0,0, ,amb.sal,shrub,622489.444000000017695,3849294.401999999769032,0,351
1402,351,u3, ,26,25,32,4,4,L,0,0, ,u3,shrub,622490.094000000040978,3849294.401999999769032,0,352
1403,352,u3, ,60,34,43,4,4,L,0,0, ,u3,shrub,622489.793999999994412,3849293.001999999862164,0,353
1404,353,amb.sal, ,81,69,60,4,4,L,0,0, ,amb.sal,shrub,622490.243999999947846,3849292.501999999862164,0,354
1405,354,u3, ,59,48,34,4,4,L,0,0, ,u3,shrub,622488.694000000017695,3849291.851999999955297,0,355
1406,355,cyl.ech, ,50,40,55,4,4,L,0,0, ,cyl.ech,cactus,622488.743999999947846,3849290.552000000141561,0,356
1407,356,u3, ,39,43,30,4,4,L,0,0, ,u3,shrub,622490.043999999994412,3849289.501999999862164,0,357
1408,357,u3, ,38,31,26,4,4,L,0,0, ,u3,shrub,622489.944000000017695,3849288.802000000141561,0,358
1409,358,tha.mon, ,53,48,39,4,4,L,0,0, ,tha.mon,shrub,622487.893999999971129,3849287.052000000141561,0,359
1410,359,amb.sal, ,92,88,44,4,4,L,0,0, ,amb.sal,shrub,622487.344000000040978,3849286.952000000048429,0,360
1411,360,amb.sal, ,44,50,46,4,4,L,0,0, ,amb.sal,shrub,622486.893999999971129,3849286.552000000141561,0,361
1412,361,amb.sal, ,88,65,82,4,4,L,0,0, ,amb.sal,shrub,622485.844000000040978,3849286.101999999955297,0,362
1413,362,u3, ,58,56,66,4,4,L,0,0, ,u3,shrub,622485.793999999994412,3849287.151999999769032,0,363
1414,363,lar.tri, ,450,360,264,4,4,L,0,0, ,lar.tri,shrub,622485.043999999994412,3849286.452000000048429,0,364
1415,364,cyl.aca, ,210,173,134,4,3,R,0,0, ,cyl.aca,cactus,622470.694000000017695,3849296.552000000141561,0,365
1416,365,u3, ,71,58,37,4,3,R,0,0, ,u3,shrub,622474.543999999994412,3849295.001999999862164,0,366
1417,366,u3, ,66,49,50,4,3,R,0,0, ,u3,shrub,622474.643999999971129,3849296.601999999955297,0,367
1418,367,u3, ,80,62,30,4,3,R,0,0, ,u3,shrub,622475.243999999947846,3849296.202000000048429,0,368
1419,368,u3, ,64,52,40,4,3,R,0,0, ,u3,shrub,622475.543999999994412,3849294.952000000048429,0,369
1420,369,u3, ,60,60,49,4,3,R,0,0, ,u3,shrub,622475.543999999994412,3849297.702000000048429,0,370
1421,370,u3, ,32,31,50,4,3,R,0,0, ,u3,shrub,622474.993999999947846,3849298.401999999769032,0,371
1422,371,u3, ,52,37,37,4,3,R,0,0, ,u3,shrub,622474.944000000017695,3849299.351999999955297,0,372
1423,372,ephedra, ,75,85,60,4,3,R,0,0, ,ephedra,shrub,622474.993999999947846,3849298.401999999769032,0,373
1424,373,ephedra, ,78,83,52,4,3,R,0,0, ,ephedra,shrub,622473.993999999947846,3849298.702000000048429,0,374
1425,374,amb.sal, ,57,68,45,4,3,R,0,0, ,amb.sal,shrub,622471.743999999947846,3849302.901999999769032,0,375
1426,375,ephedra, ,56,43,49,4,3,R,0,0, ,ephedra,shrub,622472.243999999947846,3849303.901999999769032,0,376
1427,376,ephedra, ,90,67,44,4,3,R,0,0, ,ephedra,shrub,622472.844000000040978,3849302.052000000141561,0,377
1428,377,ephedra, ,62,40,35,4,3,R,0,0, ,ephedra,shrub,622473.194000000017695,3849302.401999999769032,0,378
1429,378,u3, ,79,44,45,4,3,R,0,0, ,u3,shrub,622473.543999999994412,3849303.101999999955297,0,379
1430,379,u3, ,51,36,37,4,3,R,0,0, ,u3,shrub,622473.493999999947846,3849301.401999999769032,0,380
1431,380,u3, ,42,35,35,4,3,R,0,0, ,u3,shrub,622474.194000000017695,3849301.151999999769032,0,381
1432,381,u3, ,36,24,20,4,3,R,0,0, ,u3,shrub,622474.493999999947846,3849301.802000000141561,0,382
1433,382,u3, ,29,30,35,4,3,R,0,0, ,u3,shrub,622475.194000000017695,3849303.101999999955297,0,383
1434,383,u3, ,63,59,50,4,3,R,0,0, ,u3,shrub,622475.293999999994412,3849302.651999999769032,0,384
1435,384,tha.mon, ,30,27,33,4,3,R,0,0, ,tha.mon,shrub,622475.594000000040978,3849302.802000000141561,0,385
1436,385,u3, ,18,26,10,4,3,R,0,0, ,u3,shrub,622475.444000000017695,3849303.501999999862164,0,386
1437,386,u3, ,55,56,47,4,3,R,0,0, ,u3,shrub,622476.344000000040978,3849302.952000000048429,0,387
1438,387,tha.mon, ,71,50,37,4,3,R,0,0, ,tha.mon,shrub,622477.344000000040978,3849302.952000000048429,0,388
1439,388,u3, ,47,20,25,4,3,R,0,0, ,u3,shrub,622477.194000000017695,3849304.052000000141561,0,389
1440,389,u3, ,39,31,33,4,3,R,0,0, ,u3,shrub,622477.243999999947846,3849304.501999999862164,0,390
1441,390,cyl.ech, ,54,39,60,4,3,R,0,0, ,cyl.ech,cactus,622477.293999999994412,3849304.501999999862164,0,391
1442,391,u3, ,23,23,26,4,3,R,0,0, ,u3,shrub,622478.143999999971129,3849303.702000000048429,0,392
1443,392,ephedra, ,114,127,69,4,3,R,0,0, ,ephedra,shrub,622478.594000000040978,3849301.501999999862164,0,393
1444,393,u3, ,30,48,39,4,3,R,0,0, ,u3,shrub,622479.493999999947846,3849301.052000000141561,0,394
1445,394,u3, ,38,30,31,4,3,R,0,0, ,u3,shrub,622479.243999999947846,3849298.901999999769032,0,395
1446,395,u3, ,40,39,42,4,3,R,0,0, ,u3,shrub,622480.293999999994412,3849297.952000000048429,0,396
1447,396,u3, ,53,58,49,4,3,R,0,0, ,u3,shrub,622479.594000000040978,3849298.151999999769032,0,397
1448,397,amb.sal, ,115,97,79,4,3,R,0,0, ,amb.sal,shrub,622478.893999999971129,3849297.851999999955297,0,398
1449,398,ephedra, ,94,61,56,4,3,R,0,0, ,ephedra,shrub,622478.043999999994412,3849298.302000000141561,0,399
1450,399,u3, ,62,42,41,4,3,R,0,0, ,u3,shrub,622479.643999999971129,3849295.651999999769032,0,400
1451,400,u3, ,27,22,20,4,3,R,0,0, ,u3,shrub,622479.643999999971129,3849295.001999999862164,0,401
1452,401,u3, ,18,18,17,4,3,R,0,0, ,u3,shrub,622478.444000000017695,3849294.751999999862164,0,402
1453,402,amb.sal, ,80,57,45,4,3,R,0,0, ,amb.sal,shrub,622478.393999999971129,3849295.401999999769032,0,403
1454,403,u3, ,49,30,40,4,3,R,0,0, ,u3,shrub,622477.643999999971129,3849297.001999999862164,0,404
1455,404,u3, ,84,41,45,4,3,R,0,0, ,u3,shrub,622477.293999999994412,3849296.251999999862164,0,405
1456,405,u3, ,65,28,46,4,3,R,0,0, ,u3,shrub,622476.993999999947846,3849295.151999999769032,0,406
1457,406,amb.sal, ,109,70,67,4,3,R,0,0, ,amb.sal,shrub,622476.444000000017695,3849294.802000000141561,0,407
1458,407,amb.sal, ,109,66,70,4,3,R,0,0, ,amb.sal,shrub,622476.444000000017695,3849295.251999999862164,0,408
1459,408,lar.tri, ,324,285,219,4,3,R,0,0, ,lar.tri,shrub,622475.844000000040978,3849299.401999999769032,0,409
1460,0,u3, ,0,0,0,0,0, ,0,0, ,u3,shrub,622475.844000000040978,3849299.401999999769032,0,0
1461,409,cyl.ech, ,43,47,51,4,3,R,0,0, ,cyl.ech,cactus,622475.844000000040978,3849299.401999999769032,0,410
1462,410,lar.tri, ,324,285,219,4,3,L,0,0, ,lar.tri,shrub,622482.543999999994412,3849294.751999999862164,0,411
1463,411,lar.tri, ,310,150,160,4,3,L,0,0, ,lar.tri,shrub,622481.594000000040978,3849297.001999999862164,0,412
1464,412,u3, ,59,38,39,4,3,L,0,0, ,u3,shrub,622480.694000000017695,3849296.952000000048429,0,413
1465,413,u3, ,80,52,57,4,3,L,0,0, ,u3,shrub,622482.393999999971129,3849297.401999999769032,0,414
1466,414,u3, ,55,46,36,4,3,L,0,0, ,u3,shrub,622483.194000000017695,3849297.501999999862164,0,415
1467,415,u3, ,50,49,43,4,3,L,0,0, ,u3,shrub,622483.743999999947846,3849296.001999999862164,0,416
1468,416,tha.mon, ,80,56,37,4,3,L,0,0, ,tha.mon,shrub,622483.594000000040978,3849296.501999999862164,0,417
1469,417,u3, ,47,37,35,4,3,L,0,0, ,u3,shrub,622483.944000000017695,3849296.952000000048429,0,418
1470,418,u3, ,69,56,53,4,3,L,0,0, ,u3,shrub,622481.094000000040978,3849299.851999999955297,0,419
1471,419,amb.sal, ,83,73,57,4,3,L,0,0, ,amb.sal,shrub,622480.743999999947846,3849300.501999999862164,0,420
1472,420,amb.sal, ,60,73,50,4,3,L,0,0, ,amb.sal,shrub,622481.143999999971129,3849300.851999999955297,0,421
1473,421,u3, ,38,38,40,4,3,L,0,0, ,u3,shrub,622481.344000000040978,3849302.302000000141561,0,422
1474,422,u3, ,72,60,40,4,3,L,0,0, ,u3,shrub,622480.493999999947846,3849304.101999999955297,0,423
1475,423,ephedra, ,123,116,60,4,3,L,0,0, ,ephedra,shrub,622482.194000000017695,3849303.702000000048429,0,424
1476,424,u3, ,77,60,40,4,3,L,0,0, ,u3,shrub,622484.243999999947846,3849304.001999999862164,0,425
1477,425,u3, ,42,28,39,4,3,L,0,0, ,u3,shrub,622484.743999999947846,3849303.401999999769032,0,426
1478,426,cyl.ram, ,105,61,72,4,3,L,0,0, ,cyl.ram,cactus,622484.944000000017695,3849303.751999999862164,0,427
1479,427,u3, ,90,46,47,4,3,L,0,0, ,u3,shrub,622484.344000000040978,3849302.552000000141561,0,428
1480,428,amb.sal, ,125,86,75,4,3,L,0,0, ,amb.sal,shrub,622484.543999999994412,3849302.101999999955297,0,429
1481,429,u3, ,74,50,46,4,3,L,0,0, ,u3,shrub,622485.444000000017695,3849301.952000000048429,0,430
1482,432,u3, ,49,57,45,4,3,L,0,0, ,u3,shrub,622484.893999999971129,3849300.101999999955297,0,433
1483,433,u3, ,43,43,33,4,3,L,0,0, ,u3,shrub,622485.194000000017695,3849299.651999999769032,0,434
1484,434,amb.sal, ,60,54,56,4,3,L,0,0, ,amb.sal,shrub,622486.543999999994412,3849304.501999999862164,0,435
1485,435,u3, ,53,36,39,4,3,L,0,0, ,u3,shrub,622486.444000000017695,3849302.552000000141561,0,436
1486,436,amb.sal, ,89,96,64,4,3,L,0,0, ,amb.sal,shrub,622487.194000000017695,3849302.202000000048429,0,437
1487,437,u3, ,37,29,35,4,3,L,0,0, ,u3,shrub,622487.944000000017695,3849304.202000000048429,0,438
1488,438,sal.mex, ,80,57,55,4,3,L,0,0, ,sal.mex,shrub,622488.444000000017695,3849302.101999999955297,0,439
1489,439,u3, ,90,70,50,4,3,L,0,0, ,u3,shrub,622488.993999999947846,3849304.351999999955297,0,440
1490,440,u3, ,65,60,38,4,3,L,0,0, ,u3,shrub,622488.043999999994412,3849301.151999999769032,0,441
1491,441,u3, ,36,29,42,4,3,L,0,0, ,u3,shrub,622489.844000000040978,3849300.751999999862164,0,442
1492,442,u3, ,30,25,26,4,3,L,0,0, ,u3,shrub,622489.993999999947846,3849299.702000000048429,0,443
1493,443,u3, ,33,21,25,4,3,L,0,0, ,u3,shrub,622489.793999999994412,3849299.702000000048429,0,444
1494,444,u3, ,42,35,34,4,3,L,0,0, ,u3,shrub,622488.743999999947846,3849299.501999999862164,0,445
1495,445,u3, ,48,39,36,4,3,L,0,0, ,u3,shrub,622488.393999999971129,3849299.401999999769032,0,446
1496,446,u3, ,25,15,38,4,3,L,0,0, ,u3,shrub,622489.293999999994412,3849297.351999999955297,0,447
1497,447,u3, ,77,37,40,4,3,L,0,0, ,u3,shrub,622490.043999999994412,3849296.251999999862164,0,448
1498,448,u3, ,39,34,25,4,3,L,0,0, ,u3,shrub,622488.643999999971129,3849296.001999999862164,0,449
1499,449,u3, ,72,55,48,4,3,L,0,0, ,u3,shrub,622487.344000000040978,3849296.851999999955297,0,450
1500,452,u3, ,42,28,27,4,3,L,0,0, ,u3,shrub,622485.393999999971129,3849297.552000000141561,0,453
1501,453,amb.sal, ,46,22,47,4,3,L,0,0, ,amb.sal,shrub,622487.344000000040978,3849294.751999999862164,0,454
1502,454,amb.sal, ,29,24,20,4,2,R,0,0, ,amb.sal,shrub,622474.293999999994412,3849307.751999999862164,0,455
1503,455,u3, ,103,66,59,4,2,R,0,0, ,u3,shrub,622473.993999999947846,3849308.901999999769032,0,456
1504,456,amb.sal, ,116,104,69,4,2,R,0,0, ,amb.sal,shrub,622473.094000000040978,3849308.601999999955297,0,457
1505,457,amb.sal, ,130,82,66,4,2,R,0,0, ,amb.sal,shrub,622472.793999999994412,3849306.851999999955297,0,458
1506,458,u3, ,27,22,29,4,2,R,0,0, ,u3,shrub,622472.844000000040978,3849307.651999999769032,0,459
1507,459,cyl.ech, ,49,30,40,4,2,R,0,0, ,cyl.ech,cactus,622471.844000000040978,3849307.052000000141561,0,460
1508,460,u3, ,40,37,43,4,2,R,0,0, ,u3,shrub,622471.893999999971129,3849307.401999999769032,0,461
1509,461,amb.sal, ,103,81,68,4,2,R,0,0, ,amb.sal,shrub,622471.594000000040978,3849307.351999999955297,0,462
1510,462,u3, ,101,87,34,4,2,R,0,0, ,u3,shrub,622471.543999999994412,3849306.202000000048429,0,463
1511,463,u3, ,89,45,43,4,2,R,0,0, ,u3,shrub,622470.844000000040978,3849307.751999999862164,0,464
1512,464,cyl.ech, ,15,14,18,4,2,R,0,0, ,cyl.ech,cactus,622470.844000000040978,3849307.802000000141561,0,465
1513,465,u3, ,78,72,47,4,2,R,0,0, ,u3,shrub,622470.893999999971129,3849309.651999999769032,0,466
1514,466,amb.sal, ,53,50,61,4,2,R,0,0, ,amb.sal,shrub,622472.594000000040978,3849312.202000000048429,0,467
1515,467,u3, ,50,53,50,4,2,R,0,0, ,u3,shrub,622472.993999999947846,3849312.202000000048429,0,468
1516,468,amb.sal, ,33,40,44,4,2,R,0,0, ,amb.sal,shrub,622473.143999999971129,3849310.702000000048429,0,469
1517,469,ephedra, ,89,80,52,4,2,R,0,0, ,ephedra,shrub,622471.293999999994412,3849311.802000000141561,0,470
1518,470,ephedra, ,61,46,39,4,2,R,0,0, ,ephedra,shrub,622471.293999999994412,3849312.351999999955297,0,471
1519,471,u3, ,95,65,48,4,2,R,0,0, ,u3,shrub,622470.944000000017695,3849313.302000000141561,0,472
1520,472,amb.sal, ,110,80,54,4,2,R,0,0, ,amb.sal,shrub,622471.594000000040978,3849313.802000000141561,0,473
1521,473,amb.sal, ,77,55,46,4,2,R,0,0, ,amb.sal,shrub,622472.543999999994412,3849315.601999999955297,0,474
1522,474,amb.sal, ,72,66,65,4,2,R,0,0, ,amb.sal,shrub,622470.641082999994978,3849315.265579999890178,0,475
1523,475,amb.sal, ,83,42,56,4,2,R,0,0, ,amb.sal,shrub,622473.694000000017695,3849314.251999999862164,0,476
1524,476,ephedra, ,90,50,50,4,2,R,0,0, ,ephedra,shrub,622473.893999999971129,3849314.651999999769032,0,477
1525,477,u3, ,52,34,39,4,2,R,0,0, ,u3,shrub,622474.594000000040978,3849313.702000000048429,0,478
1526,478,u3, ,75,50,39,4,2,R,0,0, ,u3,shrub,622474.944000000017695,3849313.952000000048429,0,479
1527,479,amb.sal, ,69,50,39,4,2,R,0,0, ,amb.sal,shrub,622474.594000000040978,3849313.101999999955297,0,480
1528,480,amb.sal, ,76,88,42,4,2,R,0,0, ,amb.sal,shrub,622474.009874999988824,3849312.564209999982268,0,481
1529,481,ephedra, ,49,43,30,4,2,R,0,0, ,ephedra,shrub,622474.243999999947846,3849314.001999999862164,0,482
1530,482,amb.sal, ,13,12,15,4,2,R,0,0, ,amb.sal,shrub,622473.594000000040978,3849316.101999999955297,0,483
1531,483,u3, ,85,93,49,4,2,R,0,0, ,u3,shrub,622476.393999999971129,3849315.202000000048429,0,484
1532,484,amb.sal, ,36,34,35,4,2,R,0,0, ,amb.sal,shrub,622476.594000000040978,3849314.751999999862164,0,485
1533,485,u3, ,87,57,46,4,2,R,0,0, ,u3,shrub,622476.993999999947846,3849314.251999999862164,0,486
1534,486,u3, ,34,27,29,4,2,R,0,0, ,u3,shrub,622479.844000000040978,3849315.702000000048429,0,487
1535,487,lar.tri, ,310,320,180,4,2,R,0,0, ,lar.tri,shrub,622478.543999999994412,3849315.501999999862164,0,488
1536,488,amb.sal, ,123,102,67,4,2,R,0,0, ,amb.sal,shrub,622479.393999999971129,3849312.302000000141561,0,489
1537,489,u3, ,23,16,25,4,2,R,0,0, ,u3,shrub,622477.543999999994412,3849313.151999999769032,0,490
1538,490,u3, ,76,54,43,4,2,R,0,0, ,u3,shrub,622477.194000000017695,3849313.151999999769032,0,491
1539,491,amb.sal, ,76,56,41,4,2,R,0,0, ,amb.sal,shrub,622475.993999999947846,3849313.151999999769032,0,492
1540,492,u3, ,54,36,40,4,2,R,0,0, ,u3,shrub,622476.243999999947846,3849311.952000000048429,0,493
1541,493,ephedra, ,46,26,42,4,2,R,0,0, ,ephedra,shrub,622476.243999999947846,3849312.001999999862164,0,494
1542,494,cyl.ech, ,38,34,23,4,2,R,0,0, ,cyl.ech,cactus,622479.543999999994412,3849311.401999999769032,0,495
1543,495,ephedra, ,132,85,59,4,2,R,0,0, ,ephedra,shrub,622477.683687999960966,3849310.425960000138730,0,496
1544,496,ephedra, ,90,62,43,4,2,R,0,0, ,ephedra,shrub,622479.243999999947846,3849310.501999999862164,0,497
1545,497,u3, ,60,44,31,4,2,R,0,0, ,u3,shrub,622479.594000000040978,3849309.601999999955297,0,498
1546,498,u3, ,60,44,31,4,2,R,0,0, ,u3,shrub,622478.633688000030816,3849308.675960000138730,0,499
1547,499,u3, ,75,56,42,4,2,R,0,0, ,u3,shrub,622478.033688000054099,3849308.825960000045598,0,500
1548,500,ephedra, ,59,52,31,4,2,R,0,0, ,ephedra,shrub,622478.133688000030816,3849307.775960000231862,0,501
1549,501,cyl.ram, ,90,84,85,4,2,R,0,0, ,cyl.ram,cactus,622477.543999999994412,3849306.901999999769032,0,502
1550,502,u3, ,47,33,43,4,2,R,0,0, ,u3,shrub,622476.543999999994412,3849306.001999999862164,0,503
1551,503,amb.sal, ,34,76,70,4,2,R,0,0, ,amb.sal,shrub,622476.594000000040978,3849306.702000000048429,0,504
1552,504,ephedra, ,80,70,46,4,2,R,0,0, ,ephedra,shrub,622475.944000000017695,3849306.202000000048429,0,505
1553,505,amb.sal, ,67,68,53,4,2,R,0,0, ,amb.sal,shrub,622475.493999999947846,3849305.901999999769032,0,506
1554,506,yuc.sch, ,63,63,57,4,2,R,0,0, ,yuc.sch,yucca,622475.293999999994412,3849306.401999999769032,0,507
1555,507,yuc.sch, ,45,49,50,4,2,R,0,0, ,yuc.sch,yucca,622474.944000000017695,3849306.351999999955297,0,508
1556,508,yuc.sch, ,30,17,32,4,2,R,0,0, ,yuc.sch,yucca,622475.094000000040978,3849306.552000000141561,0,509
1557,509,amb.sal, ,68,56,40,4,2,R,0,0, ,amb.sal,shrub,622475.844000000040978,3849308.001999999862164,0,510
1558,510,ephedra, ,79,53,47,4,2,R,0,0, ,ephedra,shrub,622476.683687999960966,3849308.575960000045598,0,511
1559,511,u3, ,90,64,48,4,2,R,0,0, ,u3,shrub,622474.793999999994412,3849310.101999999955297,0,512
1560,512,u3, ,110,70,50,4,2,R,0,0, ,u3,shrub,622473.993999999947846,3849310.751999999862164,0,513
1561,513,u3, ,32,22,29,4,2,R,0,0, ,u3,shrub,622473.643999999971129,3849311.452000000048429,0,514
1562,514,amb.sal, ,114,87,53,4,2,L,0,0, ,amb.sal,shrub,622485.844000000040978,3849306.351999999955297,0,515
1563,515,u3, ,84,52,53,4,2,L,0,0, ,u3,shrub,622484.694000000017695,3849306.251999999862164,0,516
1564,516,u3, ,63,44,52,4,2,L,0,0, ,u3,shrub,622483.143999999971129,3849306.601999999955297,0,517
1565,517,lar.tri, ,390,448,275,4,2,L,0,0, ,lar.tri,shrub,622481.694000000017695,3849309.251999999862164,0,518
1566,518,u3, ,67,36,59,4,2,L,0,0, ,u3,shrub,622482.444000000017695,3849308.552000000141561,0,519
1567,519,cyl.aca, ,21,5,52,4,2,L,0,0, ,cyl.aca,cactus,622480.743999999947846,3849311.401999999769032,0,520
1568,520,amb.sal, ,65,64,60,4,2,L,0,0, ,amb.sal,shrub,622482.543999999994412,3849311.601999999955297,0,521
1569,521,u3, ,62,20,26,4,2,L,0,0, ,u3,shrub,622481.444000000017695,3849312.302000000141561,0,522
1570,522,amb.sal, ,63,53,45,4,2,L,0,0, ,amb.sal,shrub,622483.094000000040978,3849313.052000000141561,0,523
1571,523,u3, ,38,25,31,4,2,L,0,0, ,u3,shrub,622480.743999999947846,3849313.052000000141561,0,524
1572,524,u3, ,30,27,32,4,2,L,0,0, ,u3,shrub,622481.293999999994412,3849314.101999999955297,0,525
1573,525,u3, ,47,51,40,4,2,L,0,0, ,u3,shrub,622481.594000000040978,3849314.851999999955297,0,526
1574,526,u3, ,41,20,36,4,2,L,0,0, ,u3,shrub,622481.893999999971129,3849315.601999999955297,0,527
1575,527,u3, ,68,62,37,4,2,L,0,0, ,u3,shrub,622483.143999999971129,3849315.501999999862164,0,528
1576,528,u3?, ,45,19,37,4,2,L,0,0, ,noID,shrub,622483.743999999947846,3849314.702000000048429,0,529
1577,529,u3, ,29,24,32,4,2,L,0,0, ,u3,shrub,622484.493999999947846,3849315.501999999862164,0,530
1578,530,amb.sal, ,95,76,68,4,2,L,0,0, ,amb.sal,shrub,622484.444000000017695,3849316.351999999955297,0,531
1579,531,amb.sal, ,94,71,70,4,2,L,0,0, ,amb.sal,shrub,622485.293999999994412,3849316.552000000141561,0,532
1580,532,u3, ,25,21,32,4,2,L,0,0, ,u3,shrub,622485.243999999947846,3849316.052000000141561,0,533
1581,533,u3, ,55,56,34,4,2,L,0,0, ,u3,shrub,622485.393999999971129,3849314.901999999769032,0,534
1582,534,u3, ,51,51,43,4,2,L,0,0, ,u3,shrub,622485.444000000017695,3849314.101999999955297,0,535
1583,535,u3, ,45,26,37,4,2,L,0,0, ,u3,shrub,622484.944000000017695,3849312.552000000141561,0,536
1584,536,u3, ,50,47,33,4,2,L,0,0, ,u3,shrub,622485.194000000017695,3849316.601999999955297,0,537
1585,537,u3, ,65,27,45,4,2,L,0,0, ,u3,shrub,622486.543999999994412,3849316.651999999769032,0,538
1586,538,amb.sal, ,59,40,47,4,2,L,0,0, ,amb.sal,shrub,622487.643999999971129,3849315.452000000048429,0,539
1587,540,u3, ,50,56,52,4,2,L,0,0, ,u3,shrub,622486.344000000040978,3849313.401999999769032,0,541
1588,541,u3, ,71,44,45,4,2,L,0,0, ,u3,shrub,622486.893999999971129,3849313.601999999955297,0,542
1589,542,cyl.ech, ,73,50,76,4,2,L,0,0, ,cyl.ech,cactus,622487.043999999994412,3849313.601999999955297,0,543
1590,0,u3, ,48,36,36,0,0, ,0,0, ,u3,shrub,622487.043999999994412,3849315.101999999955297,0,0
1591,543,u3, ,23,17,19,4,2,L,0,0, ,u3,shrub,622487.243999999947846,3849312.952000000048429,0,544
1592,544,u3, ,55,54,27,4,2,L,0,0, ,u3,shrub,622489.393999999971129,3849316.401999999769032,0,545
1593,545,ephedra, ,130,73,62,4,2,L,0,0, ,ephedra,shrub,622489.694000000017695,3849315.101999999955297,0,546
1594,546,u3, ,50,41,52,4,2,L,0,0, ,u3,shrub,622489.694000000017695,3849313.351999999955297,0,547
1595,547,u3, ,88,55,48,4,2,L,0,0, ,u3,shrub,622489.393999999971129,3849314.052000000141561,0,548
1596,548,u3, ,51,40,50,4,2,L,0,0, ,u3,shrub,622488.793999999994412,3849313.501999999862164,0,549
1597,549,amb.sal, ,98,77,76,4,2,L,0,0, ,amb.sal,shrub,622488.094000000040978,3849314.001999999862164,0,550
1598,550,amb.sal, ,116,61,66,4,2,L,0,0, ,amb.sal,shrub,622487.444000000017695,3849313.452000000048429,0,551
1599,551,yuc.sch, ,113,120,96,4,2,L,0,0, ,yuc.sch,yucca,622488.844000000040978,3849313.302000000141561,0,552
1600,552,amb.sal, ,107,93,62,4,2,L,0,0, ,amb.sal,shrub,622487.393999999971129,3849312.052000000141561,0,553
1601,553,u3, ,54,36,36,4,2,L,0,0, ,u3,shrub,622489.944000000017695,3849311.552000000141561,0,554
