FID,FID_,Species,Name,Width,Length,Height,Transect,QN,QL,X,Y,Notes,sp_simp,Type,easting,northing,ID,MapID,buff
1282,235,u3, ,53,50,38,4,5,R,0,0, ,u3,shrub,622475.0922,3849276.002,0,236,0.265
1286,239,u3, ,60,53,46,4,5,R,0,0, ,u3,shrub,622475.194,3849282.552,0,240,0.3
1287,240,u3, ,60,50,41,4,5,R,0,0, ,u3,shrub,622476.294,3849284.552,0,241,0.3
1288,241,u3, ,83,48,43,4,5,R,0,0, ,u3,shrub,622477.194,3849283.952,0,242,0.415
1290,243,u3, ,70,45,46,4,5,R,0,0, ,u3,shrub,622479.294,3849283.452,0,244,0.35
1294,247,u3, ,40,40,55,4,5,R,0,0, ,u3,shrub,622480.094,3849279.102,0,248,0.2
1295,248,u3, ,62,36,45,4,5,R,0,0, ,u3,shrub,622477.394,3849274.752,0,249,0.31
1301,254,u3, ,57,59,54,4,5,L,0,0, ,u3,shrub,622483.294,3849277.752,0,255,0.285
1302,255,u3, ,57,47,35,4,5,L,0,0, ,u3,shrub,622483.894,3849278.002,0,256,0.285
1306,259,u3, ,59,52,43,4,5,L,0,0, ,u3,shrub,622482.694,3849279.002,0,260,0.295
1308,261,u3, ,45,35,46,4,5,L,0,0, ,u3,shrub,622483.394,3849283.052,0,262,0.225
1310,263,u3, ,55,54,43,4,5,L,0,0, ,u3,shrub,622481.644,3849282.802,0,264,0.275
1320,273,u3, ,55,38,32,4,5,L,0,0, ,u3,shrub,622488.994,3849279.002,0,274,0.275
1321,274,u3, ,52,36,25,4,5,L,0,0, ,u3,shrub,622490.144,3849279.402,0,275,0.26
1322,275,u3, ,56,64,44,4,5,L,0,0, ,u3,shrub,622489.444,3849278.852,0,276,0.28
1328,281,u3, ,59,35,32,4,5,L,0,0, ,u3,shrub,622490.244,3849274.952,0,282,0.295
1329,282,u3, ,54,53,40,4,5,L,0,0, ,u3,shrub,622487.394,3849275.302,0,283,0.27
1331,284,u3, ,74,60,40,4,4,R,0,0, ,u3,shrub,622470.744,3849287.752,0,285,0.37
1332,285,u3, ,34,36,34,4,4,R,0,0, ,u3,shrub,622473.144,3849287.752,0,286,0.17
1334,287,u3, ,83,58,51,4,4,R,0,0, ,u3,shrub,622473.094,3849289.802,0,288,0.415
1337,290,u3, ,90,52,39,4,4,R,0,0, ,u3,shrub,622470.994,3849292.352,0,291,0.45
1338,291,u3, ,92,59,33,4,4,R,0,0, ,u3,shrub,622471.994,3849291.052,0,292,0.46
1339,292,u3, ,66,60,44,4,4,R,0,0, ,u3,shrub,622473.844,3849293.302,0,293,0.33
1340,293,u3, ,59,34,32,4,4,R,0,0, ,u3,shrub,622474.244,3849292.002,0,294,0.295
1341,294,u3, ,46,40,34,4,4,R,0,0, ,u3,shrub,622474.394,3849292.552,0,295,0.23
1343,296,u3, ,64,53,43,4,4,R,0,0, ,u3,shrub,622474.994,3849291.102,0,297,0.32
1344,297,u3, ,64,62,51,4,4,R,0,0, ,u3,shrub,622474.844,3849290.252,0,298,0.32
1349,302,u3, ,15,10,40,4,4,R,0,0, ,u3,shrub,622476.798,3849292.259,0,303,0.075
1350,303,u3, ,54,35,37,4,4,R,0,0, ,u3,shrub,622478.944,3849291.702,0,304,0.27
1352,305,u3, ,64,64,37,4,4,R,0,0, ,u3,shrub,622479.744,3849292.552,0,306,0.32
1357,310,u3, ,49,35,37,4,4,R,0,0, ,u3,shrub,622478.844,3849289.652,0,311,0.245
1360,313,u3, ,24,16,29,4,4,R,0,0, ,u3,shrub,622479.144,3849290.602,0,314,0.12
1361,314,u3, ,38,29,32,4,4,R,0,0, ,u3,shrub,622479.444,3849286.302,0,315,0.19
1364,316,u3, ,60,46,46,4,4,R,0,0, ,u3,shrub,622478.044,3849286.502,0,317,0.3
1365,317,u3, ,48,60,45,4,4,R,0,0, ,u3,shrub,622476.644,3849285.552,0,318,0.24
1367,319,u3, ,83,47,42,4,4,R,0,0, ,u3,shrub,622475.994,3849286.202,0,320,0.415
1368,320,u3, ,79,46,50,4,4,R,0,0, ,u3,shrub,622476.944,3849288.852,0,321,0.395
1370,322,u3, ,34,30,32,4,4,R,0,0, ,u3,shrub,622475.644,3849289.252,0,323,0.17
1371,323,u3, ,45,41,36,4,4,R,0,0, ,u3,shrub,622474.644,3849287.202,0,324,0.225
1372,324,u3, ,60,39,47,4,4,R,0,0, ,u3,shrub,622472.444,3849286.752,0,325,0.3
1373,325,u3, ,81,66,44,4,4,L,0,0, ,u3,shrub,622481.544,3849287.702,0,326,0.405
1378,0,u3, ,70,45,59,4,0, ,0,0, ,u3,shrub,622482.244,3849291.002,0,0,0.35
1379,331,u3, ,59,45,33,4,4,L,0,0, ,u3,shrub,622480.844,3849291.552,0,332,0.295
1382,334,u3, ,67,55,62,4,4,L,0,0, ,u3,shrub,622481.894,3849290.302,0,335,0.335
1384,336,u3, ,42,35,37,4,4,L,0,0, ,u3,shrub,622481.044,3849294.452,0,337,0.21
1385,337,u3, ,43,38,35,4,4,L,0,0, ,u3,shrub,622483.644,3849293.302,0,338,0.215
1386,338,u3, ,52,35,35,4,4,L,0,0, ,u3,shrub,622484.694,3849294.502,0,339,0.26
1387,339,u3, ,45,25,30,4,4,L,0,0, ,u3,shrub,622484.744,3849294.002,0,340,0.225
1388,340,u3, ,75,50,49,4,4,L,0,0, ,u3,shrub,622484.944,3849292.502,0,341,0.375
1389,341,u3, ,20,19,31,4,4,L,0,0, ,u3,shrub,622485.744,3849294.502,0,342,0.1
1390,342,u3, ,22,11,28,4,4,L,0,0, ,u3,shrub,622485.694,3849292.602,0,343,0.11
1391,343,u3, ,56,51,41,4,4,L,0,0, ,u3,shrub,622487.244,3849293.402,0,344,0.28
1392,344,u3, ,83,79,56,4,4,L,0,0, ,u3,shrub,622487.094,3849292.252,0,345,0.415
1394,346,u3, ,73,50,33,4,4,L,0,0, ,u3,shrub,622488.144,3849294.152,0,347,0.365
1395,347,u3, ,67,52,43,4,4,L,0,0, ,u3,shrub,622488.294,3849292.252,0,348,0.335
1396,348,u3, ,42,30,38,4,4,L,0,0, ,u3,shrub,622488.644,3849292.302,0,349,0.21
1397,349,u3, ,31,27,35,4,4,L,0,0, ,u3,shrub,622488.944,3849292.402,0,350,0.155
1399,351,u3, ,26,25,32,4,4,L,0,0, ,u3,shrub,622490.094,3849294.402,0,352,0.13
1400,352,u3, ,60,34,43,4,4,L,0,0, ,u3,shrub,622489.794,3849293.002,0,353,0.3
1402,354,u3, ,59,48,34,4,4,L,0,0, ,u3,shrub,622488.694,3849291.852,0,355,0.295
1404,356,u3, ,39,43,30,4,4,L,0,0, ,u3,shrub,622490.044,3849289.502,0,357,0.195
1405,357,u3, ,38,31,26,4,4,L,0,0, ,u3,shrub,622489.944,3849288.802,0,358,0.19
1410,362,u3, ,58,56,66,4,4,L,0,0, ,u3,shrub,622485.794,3849287.152,0,363,0.29
1413,365,u3, ,71,58,37,4,3,R,0,0, ,u3,shrub,622474.544,3849295.002,0,366,0.355
1414,366,u3, ,66,49,50,4,3,R,0,0, ,u3,shrub,622474.644,3849296.602,0,367,0.33
1415,367,u3, ,80,62,30,4,3,R,0,0, ,u3,shrub,622475.244,3849296.202,0,368,0.4
1416,368,u3, ,64,52,40,4,3,R,0,0, ,u3,shrub,622475.544,3849294.952,0,369,0.32
1417,369,u3, ,60,60,49,4,3,R,0,0, ,u3,shrub,622475.544,3849297.702,0,370,0.3
1418,370,u3, ,32,31,50,4,3,R,0,0, ,u3,shrub,622474.994,3849298.402,0,371,0.16
1419,371,u3, ,52,37,37,4,3,R,0,0, ,u3,shrub,622474.944,3849299.352,0,372,0.26
1426,378,u3, ,79,44,45,4,3,R,0,0, ,u3,shrub,622473.544,3849303.102,0,379,0.395
1427,379,u3, ,51,36,37,4,3,R,0,0, ,u3,shrub,622473.494,3849301.402,0,380,0.255
1428,380,u3, ,42,35,35,4,3,R,0,0, ,u3,shrub,622474.194,3849301.152,0,381,0.21
1429,381,u3, ,36,24,20,4,3,R,0,0, ,u3,shrub,622474.494,3849301.802,0,382,0.18
1430,382,u3, ,29,30,35,4,3,R,0,0, ,u3,shrub,622475.194,3849303.102,0,383,0.145
1431,383,u3, ,63,59,50,4,3,R,0,0, ,u3,shrub,622475.294,3849302.652,0,384,0.315
1433,385,u3, ,18,26,10,4,3,R,0,0, ,u3,shrub,622475.444,3849303.502,0,386,0.09
1434,386,u3, ,55,56,47,4,3,R,0,0, ,u3,shrub,622476.344,3849302.952,0,387,0.275
1436,388,u3, ,47,20,25,4,3,R,0,0, ,u3,shrub,622477.194,3849304.052,0,389,0.235
1437,389,u3, ,39,31,33,4,3,R,0,0, ,u3,shrub,622477.244,3849304.502,0,390,0.195
1439,391,u3, ,23,23,26,4,3,R,0,0, ,u3,shrub,622478.144,3849303.702,0,392,0.115
1441,393,u3, ,30,48,39,4,3,R,0,0, ,u3,shrub,622479.494,3849301.052,0,394,0.15
1442,394,u3, ,38,30,31,4,3,R,0,0, ,u3,shrub,622479.244,3849298.902,0,395,0.19
1443,395,u3, ,40,39,42,4,3,R,0,0, ,u3,shrub,622480.294,3849297.952,0,396,0.2
1444,396,u3, ,53,58,49,4,3,R,0,0, ,u3,shrub,622479.594,3849298.152,0,397,0.265
1447,399,u3, ,62,42,41,4,3,R,0,0, ,u3,shrub,622479.644,3849295.652,0,400,0.31
1448,400,u3, ,27,22,20,4,3,R,0,0, ,u3,shrub,622479.644,3849295.002,0,401,0.135
1449,401,u3, ,18,18,17,4,3,R,0,0, ,u3,shrub,622478.444,3849294.752,0,402,0.09
1451,403,u3, ,49,30,40,4,3,R,0,0, ,u3,shrub,622477.644,3849297.002,0,404,0.245
1452,404,u3, ,84,41,45,4,3,R,0,0, ,u3,shrub,622477.294,3849296.252,0,405,0.42
1453,405,u3, ,65,28,46,4,3,R,0,0, ,u3,shrub,622476.994,3849295.152,0,406,0.325
1460,412,u3, ,59,38,39,4,3,L,0,0, ,u3,shrub,622480.694,3849296.952,0,413,0.295
1461,413,u3, ,80,52,57,4,3,L,0,0, ,u3,shrub,622482.394,3849297.402,0,414,0.4
1462,414,u3, ,55,46,36,4,3,L,0,0, ,u3,shrub,622483.194,3849297.502,0,415,0.275
1463,415,u3, ,50,49,43,4,3,L,0,0, ,u3,shrub,622483.744,3849296.002,0,416,0.25
1465,417,u3, ,47,37,35,4,3,L,0,0, ,u3,shrub,622483.944,3849296.952,0,418,0.235
1466,418,u3, ,69,56,53,4,3,L,0,0, ,u3,shrub,622481.094,3849299.852,0,419,0.345
1469,421,u3, ,38,38,40,4,3,L,0,0, ,u3,shrub,622481.344,3849302.302,0,422,0.19
1470,422,u3, ,72,60,40,4,3,L,0,0, ,u3,shrub,622480.494,3849304.102,0,423,0.36
1472,424,u3, ,77,60,40,4,3,L,0,0, ,u3,shrub,622484.244,3849304.002,0,425,0.385
1473,425,u3, ,42,28,39,4,3,L,0,0, ,u3,shrub,622484.744,3849303.402,0,426,0.21
1475,427,u3, ,90,46,47,4,3,L,0,0, ,u3,shrub,622484.344,3849302.552,0,428,0.45
1477,429,u3, ,74,50,46,4,3,L,0,0, ,u3,shrub,622485.444,3849301.952,0,430,0.37
1478,432,u3, ,49,57,45,4,3,L,0,0, ,u3,shrub,622484.894,3849300.102,0,433,0.245
1479,433,u3, ,43,43,33,4,3,L,0,0, ,u3,shrub,622485.194,3849299.652,0,434,0.215
1481,435,u3, ,53,36,39,4,3,L,0,0, ,u3,shrub,622486.444,3849302.552,0,436,0.265
1483,437,u3, ,37,29,35,4,3,L,0,0, ,u3,shrub,622487.944,3849304.202,0,438,0.185
1485,439,u3, ,90,70,50,4,3,L,0,0, ,u3,shrub,622488.994,3849304.352,0,440,0.45
1486,440,u3, ,65,60,38,4,3,L,0,0, ,u3,shrub,622488.044,3849301.152,0,441,0.325
1487,441,u3, ,36,29,42,4,3,L,0,0, ,u3,shrub,622489.844,3849300.752,0,442,0.18
1488,442,u3, ,30,25,26,4,3,L,0,0, ,u3,shrub,622489.994,3849299.702,0,443,0.15
1489,443,u3, ,33,21,25,4,3,L,0,0, ,u3,shrub,622489.794,3849299.702,0,444,0.165
1490,444,u3, ,42,35,34,4,3,L,0,0, ,u3,shrub,622488.744,3849299.502,0,445,0.21
1491,445,u3, ,48,39,36,4,3,L,0,0, ,u3,shrub,622488.394,3849299.402,0,446,0.24
1492,446,u3, ,25,15,38,4,3,L,0,0, ,u3,shrub,622489.294,3849297.352,0,447,0.125
1493,447,u3, ,77,37,40,4,3,L,0,0, ,u3,shrub,622490.044,3849296.252,0,448,0.385
1494,448,u3, ,39,34,25,4,3,L,0,0, ,u3,shrub,622488.644,3849296.002,0,449,0.195
1495,449,u3, ,72,55,48,4,3,L,0,0, ,u3,shrub,622487.344,3849296.852,0,450,0.36
1496,452,u3, ,42,28,27,4,3,L,0,0, ,u3,shrub,622485.394,3849297.552,0,453,0.21
1499,455,u3, ,103,66,59,4,2,R,0,0, ,u3,shrub,622473.994,3849308.902,0,456,0.515
1502,458,u3, ,27,22,29,4,2,R,0,0, ,u3,shrub,622472.844,3849307.652,0,459,0.135
1504,460,u3, ,40,37,43,4,2,R,0,0, ,u3,shrub,622471.894,3849307.402,0,461,0.2
1506,462,u3, ,101,87,34,4,2,R,0,0, ,u3,shrub,622471.544,3849306.202,0,463,0.505
1507,463,u3, ,89,45,43,4,2,R,0,0, ,u3,shrub,622470.844,3849307.752,0,464,0.445
1509,465,u3, ,78,72,47,4,2,R,0,0, ,u3,shrub,622470.894,3849309.652,0,466,0.39
1511,467,u3, ,50,53,50,4,2,R,0,0, ,u3,shrub,622472.994,3849312.202,0,468,0.25
1515,471,u3, ,95,65,48,4,2,R,0,0, ,u3,shrub,622470.944,3849313.302,0,472,0.475
1521,477,u3, ,52,34,39,4,2,R,0,0, ,u3,shrub,622474.594,3849313.702,0,478,0.26
1522,478,u3, ,75,50,39,4,2,R,0,0, ,u3,shrub,622474.944,3849313.952,0,479,0.375
1527,483,u3, ,85,93,49,4,2,R,0,0, ,u3,shrub,622476.394,3849315.202,0,484,0.425
1529,485,u3, ,87,57,46,4,2,R,0,0, ,u3,shrub,622476.994,3849314.252,0,486,0.435
1530,486,u3, ,34,27,29,4,2,R,0,0, ,u3,shrub,622479.844,3849315.702,0,487,0.17
1533,489,u3, ,23,16,25,4,2,R,0,0, ,u3,shrub,622477.544,3849313.152,0,490,0.115
1534,490,u3, ,76,54,43,4,2,R,0,0, ,u3,shrub,622477.194,3849313.152,0,491,0.38
1536,492,u3, ,54,36,40,4,2,R,0,0, ,u3,shrub,622476.244,3849311.952,0,493,0.27
1541,497,u3, ,60,44,31,4,2,R,0,0, ,u3,shrub,622479.594,3849309.602,0,498,0.3
1542,498,u3, ,60,44,31,4,2,R,0,0, ,u3,shrub,622478.6337,3849308.676,0,499,0.3
1543,499,u3, ,75,56,42,4,2,R,0,0, ,u3,shrub,622478.0337,3849308.826,0,500,0.375
1546,502,u3, ,47,33,43,4,2,R,0,0, ,u3,shrub,622476.544,3849306.002,0,503,0.235
1555,511,u3, ,90,64,48,4,2,R,0,0, ,u3,shrub,622474.794,3849310.102,0,512,0.45
1556,512,u3, ,110,70,50,4,2,R,0,0, ,u3,shrub,622473.994,3849310.752,0,513,0.55
1557,513,u3, ,32,22,29,4,2,R,0,0, ,u3,shrub,622473.644,3849311.452,0,514,0.16
1559,515,u3, ,84,52,53,4,2,L,0,0, ,u3,shrub,622484.694,3849306.252,0,516,0.42
1560,516,u3, ,63,44,52,4,2,L,0,0, ,u3,shrub,622483.144,3849306.602,0,517,0.315
1562,518,u3, ,67,36,59,4,2,L,0,0, ,u3,shrub,622482.444,3849308.552,0,519,0.335
1565,521,u3, ,62,20,26,4,2,L,0,0, ,u3,shrub,622481.444,3849312.302,0,522,0.31
1567,523,u3, ,38,25,31,4,2,L,0,0, ,u3,shrub,622480.744,3849313.052,0,524,0.19
1568,524,u3, ,30,27,32,4,2,L,0,0, ,u3,shrub,622481.294,3849314.102,0,525,0.15
1569,525,u3, ,47,51,40,4,2,L,0,0, ,u3,shrub,622481.594,3849314.852,0,526,0.235
1570,526,u3, ,41,20,36,4,2,L,0,0, ,u3,shrub,622481.894,3849315.602,0,527,0.205
1571,527,u3, ,68,62,37,4,2,L,0,0, ,u3,shrub,622483.144,3849315.502,0,528,0.34
1573,529,u3, ,29,24,32,4,2,L,0,0, ,u3,shrub,622484.494,3849315.502,0,530,0.145
1576,532,u3, ,25,21,32,4,2,L,0,0, ,u3,shrub,622485.244,3849316.052,0,533,0.125
1577,533,u3, ,55,56,34,4,2,L,0,0, ,u3,shrub,622485.394,3849314.902,0,534,0.275
1578,534,u3, ,51,51,43,4,2,L,0,0, ,u3,shrub,622485.444,3849314.102,0,535,0.255
1579,535,u3, ,45,26,37,4,2,L,0,0, ,u3,shrub,622484.944,3849312.552,0,536,0.225
1580,536,u3, ,50,47,33,4,2,L,0,0, ,u3,shrub,622485.194,3849316.602,0,537,0.25
1581,537,u3, ,65,27,45,4,2,L,0,0, ,u3,shrub,622486.544,3849316.652,0,538,0.325
1583,540,u3, ,50,56,52,4,2,L,0,0, ,u3,shrub,622486.344,3849313.402,0,541,0.25
1584,541,u3, ,71,44,45,4,2,L,0,0, ,u3,shrub,622486.894,3849313.602,0,542,0.355
1586,0,u3, ,48,36,36,4,0, ,0,0, ,u3,shrub,622487.044,3849315.102,0,0,0.24
1587,543,u3, ,23,17,19,4,2,L,0,0, ,u3,shrub,622487.244,3849312.952,0,544,0.115
1588,544,u3, ,55,54,27,4,2,L,0,0, ,u3,shrub,622489.394,3849316.402,0,545,0.275
1590,546,u3, ,50,41,52,4,2,L,0,0, ,u3,shrub,622489.694,3849313.352,0,547,0.25
1591,547,u3, ,88,55,48,4,2,L,0,0, ,u3,shrub,622489.394,3849314.052,0,548,0.44
1592,548,u3, ,51,40,50,4,2,L,0,0, ,u3,shrub,622488.794,3849313.502,0,549,0.255
1597,553,u3, ,54,36,36,4,2,L,0,0, ,u3,shrub,622489.944,3849311.552,0,554,0.27
1599,555,u3, ,44,25,33,4,2,L,0,0, ,u3,shrub,622490.244,3849310.102,0,556,0.22
1600,556,u3, ,100,72,38,4,2,L,0,0, ,u3,shrub,622488.944,3849309.352,0,557,0.5
1601,557,u3, ,71,52,54,4,2,L,0,0, ,u3,shrub,622489.344,3849307.902,0,558,0.355
1602,558,u3, ,77,61,50,4,2,L,0,0, ,u3,shrub,622488.144,3849304.652,0,559,0.385
1604,560,u3, ,56,63,39,4,2,L,0,0, ,u3,shrub,622486.344,3849307.502,0,561,0.28
1605,561,u3, ,37,39,35,4,2,L,0,0, ,u3,shrub,622486.294,3849308.002,0,562,0.185
1606,563,u3, ,60,61,38,4,2,L,0,0, ,u3,shrub,622485.194,3849309.752,0,564,0.3
1607,564,u3, ,55,48,36,4,2,L,0,0, ,u3,shrub,622484.844,3849310.352,0,565,0.275
1608,567,u3, ,76,45,44,4,1,R,0,0, ,u3,shrub,622475.094,3849318.002,0,568,0.38
1609,568,u3, ,80,65,51,4,1,R,0,0, ,u3,shrub,622474.594,3849316.202,0,569,0.4
1610,569,u3, ,72,67,51,4,1,R,0,0, ,u3,shrub,622474.244,3849317.952,0,570,0.36
1611,570,u3, ,83,48,41,4,1,R,0,0, ,u3,shrub,622473.244,3849318.502,0,571,0.415
1612,571,u3, ,66,35,30,4,1,R,0,0, ,u3,shrub,622473.144,3849316.302,0,572,0.33
1613,572,u3, ,40,30,45,4,1,R,0,0, ,u3,shrub,622473.844,3849319.452,0,573,0.2
1617,576,u3, ,57,26,49,4,1,R,0,0, ,u3,shrub,622472.5197,3849318.467,0,577,0.285
1618,577,u3, ,93,56,64,4,1,R,0,0, ,u3,shrub,622471.844,3849319.152,0,578,0.465
1619,578,u3, ,45,36,34,4,1,R,0,0, ,u3,shrub,622471.344,3849319.352,0,579,0.225
1620,579,u3, ,53,38,50,4,1,R,0,0, ,u3,shrub,622470.794,3849319.852,0,580,0.265
1621,580,u3, ,56,45,47,4,1,R,0,0, ,u3,shrub,622472.044,3849320.002,0,581,0.28
1623,582,u3, ,43,46,33,4,1,R,0,0, ,u3,shrub,622473.594,3849321.602,0,583,0.215
1627,586,u3, ,52,43,44,4,1,R,0,0, ,u3,shrub,622473.144,3849316.702,0,587,0.26
1628,587,u3, ,49,43,50,4,1,R,0,0, ,u3,shrub,622472.344,3849324.602,0,588,0.245
1632,591,u3, ,45,24,39,4,1,R,0,0, ,u3,shrub,622474.144,3849322.352,0,592,0.225
1633,592,u3, ,135,99,64,4,1,R,0,0, ,u3,shrub,622475.194,3849322.452,0,593,0.675
1634,593,u3, ,79,55,49,4,1,R,0,0, ,u3,shrub,622474.794,3849325.702,0,594,0.395
1636,595,u3, ,49,39,46,4,1,R,0,0, ,u3,shrub,622476.594,3849325.302,0,596,0.245
1639,598,u3, ,66,49,47,4,1,R,0,0, ,u3,shrub,622476.744,3849321.702,0,599,0.33
1640,599,u3, ,78,35,43,4,1,R,0,0, ,u3,shrub,622477.694,3849321.902,0,600,0.39
1642,601,u3, ,92,58,39,4,1,R,0,0, ,u3,shrub,622477.644,3849323.702,0,602,0.46
1643,602,u3, ,61,56,44,4,1,R,0,0, ,u3,shrub,622478.744,3849324.052,0,603,0.305
1644,603,u3, ,43,36,44,4,1,R,0,0, ,u3,shrub,622478.544,3849322.652,0,604,0.215
1647,606,u3, ,85,75,42,4,1,R,0,0, ,u3,shrub,622479.644,3849321.052,0,607,0.425
1649,608,u3, ,46,33,32,4,1,R,0,0, ,u3,shrub,622475.344,3849320.652,0,609,0.23
1651,610,u3, ,75,70,38,4,1,R,0,0, ,u3,shrub,622476.694,3849320.102,0,611,0.375
1653,612,u3, ,81,50,56,4,1,R,0,0, ,u3,shrub,622479.094,3849319.152,0,613,0.405
1654,614,u3, ,57,43,33,4,1,R,0,0, ,u3,shrub,622478.5197,3849316.845,0,615,0.285
1655,615,u3, ,76,50,49,4,1,R,0,0, ,u3,shrub,622478.744,3849316.152,0,616,0.38
1658,618,u3, ,42,40,32,4,1,R,0,0, ,u3,shrub,622477.344,3849317.452,0,619,0.21
1659,619,u3, ,57,60,41,4,1,R,0,0, ,u3,shrub,622477.044,3849317.752,0,620,0.285
1663,623,u3, ,7,3,12,4,1,R,0,0, ,u3,shrub,622476.694,3849316.102,0,624,0.035
1665,625,u3, ,33,19,11,4,1,R,0,0, ,u3,shrub,622476.544,3849317.552,0,626,0.165
1666,626,u3, ,82,65,50,4,1,R,0,0, ,u3,shrub,622476.344,3849318.152,0,627,0.41
1667,627,u3, ,71,60,41,4,1,R,0,0, ,u3,shrub,622475.944,3849317.152,0,628,0.355
1668,628,u3, ,35,31,35,4,1,R,0,0, ,u3,shrub,622474.744,3849316.202,0,629,0.175
1672,632,u3, ,63,44,33,4,1,L,0,0, ,u3,shrub,622483.444,3849317.902,0,633,0.315
1674,634,u3, ,30,10,42,4,1,L,0,0, ,u3,shrub,622481.994,3849316.452,0,635,0.15
1677,637,u3, ,79,59,48,4,1,L,0,0, ,u3,shrub,622480.444,3849319.452,0,638,0.395
1678,638,u3, ,86,66,46,4,1,L,0,0, ,u3,shrub,622484.144,3849319.952,0,639,0.43
1679,0,u3, ,40,35,35,4,0, ,0,0, ,u4,shrub,622485.544,3849320.252,0,0,0.2
1680,639,u3, ,58,43,39,4,1,L,0,0, ,u3,shrub,622484.194,3849320.752,0,640,0.29
1682,641,u3, ,35,23,24,4,1,L,0,0, ,u3,shrub,622482.194,3849321.002,0,642,0.175
1683,642,u3, ,40,35,46,4,1,L,0,0, ,u3,shrub,622482.594,3849321.102,0,643,0.2
1685,644,u3, ,35,30,46,4,1,L,0,0, ,u3,shrub,622483.394,3849321.302,0,645,0.175
1686,645,u3, ,80,73,56,4,1,L,0,0, ,u3,shrub,622481.244,3849323.402,0,646,0.4
1687,646,u3, ,46,30,38,4,1,L,0,0, ,u3,shrub,622481.294,3849324.452,0,647,0.23
1688,647,u3, ,40,21,43,4,1,L,0,0, ,u3,shrub,622483.044,3849323.302,0,648,0.2
1689,648,u3, ,70,55,60,4,1,L,0,0, ,u3,shrub,622483.394,3849324.102,0,649,0.35
1690,649,u3, ,52,42,33,4,1,L,0,0, ,u3,shrub,622483.894,3849324.502,0,650,0.26
1691,650,u3, ,72,69,53,4,1,L,0,0, ,u3,shrub,622483.994,3849323.502,0,651,0.36
1694,653,u3, ,68,49,48,4,1,L,0,0, ,u3,shrub,622485.694,3849323.952,0,654,0.34
1695,654,u3, ,81,59,49,4,1,L,0,0, ,u3,shrub,622486.494,3849322.602,0,655,0.405
1696,655,u3, ,42,43,22,4,1,L,0,0, ,u3,shrub,622486.094,3849321.602,0,656,0.21
1697,656,u3, ,63,30,38,4,1,L,0,0, ,u3,shrub,622486.444,3849321.102,0,657,0.315
1701,661,u3, ,85,50,38,4,1,L,0,0, ,u3,shrub,622488.194,3849322.052,0,662,0.425
1702,662,u3, ,36,43,32,4,1,L,0,0, ,u3,shrub,622488.894,3849321.802,0,663,0.18
1706,666,u3, ,45,36,36,4,1,L,0,0, ,u3,shrub,622487.394,3849320.052,0,667,0.225
1707,667,u3, ,50,37,31,4,1,L,0,0, ,u3,shrub,622486.694,3849319.702,0,668,0.25
1708,668,u3, ,87,63,46,4,1,L,0,0, ,u3,shrub,622488.544,3849319.802,0,669,0.435
1709,669,u3, ,61,32,42,4,1,L,0,0, ,u3,shrub,622490.044,3849320.502,0,670,0.305
1710,670,u3, ,63,57,38,4,1,L,0,0, ,u3,shrub,622490.044,3849318.252,0,671,0.315
1711,671,u3, ,88,53,50,4,1,L,0,0, ,u3,shrub,622488.944,3849317.752,0,672,0.44
1712,672,u3, ,57,55,34,4,1,L,0,0, ,u3,shrub,622489.844,3849317.102,0,673,0.285
1714,674,u3, ,65,60,43,4,1,L,0,0, ,u3,shrub,622488.094,3849315.952,0,675,0.325
1715,675,u3, ,63,50,39,4,1,L,0,0, ,u3,shrub,622486.894,3849318.152,0,676,0.315
1716,676,u3, ,55,56,39,4,1,L,0,0, ,u3,shrub,622486.494,3849318.302,0,677,0.275
1718,678,u3, ,56,56,54,4,1,L,0,0, ,u3,shrub,622486.744,3849316.052,0,679,0.28
1719,679,u3, ,19,19,30,4,1,L,0,0, ,u3,shrub,622486.244,3849315.802,0,680,0.095
1720,680,u3, ,66,30,38,4,1,L,0,0, ,u3,shrub,622485.694,3849316.652,0,681,0.33
1721,681,u3, ,25,26,33,4,1,L,0,0, ,u3,shrub,622485.544,3849315.952,0,682,0.125
1722,682,u3, ,43,30,29,4,1,L,0,0, ,u3,shrub,622484.894,3849319.052,0,683,0.215
1723,0,u3, ,46,22,25,4,0, ,0,0, ,u3,shrub,622476.1745,3849251.629,0,0,0.23
1725,0,u3, ,55,37,55,4,0, ,0,0, ,u3,shrub,622482.0637,3849255.853,0,0,0.275
1727,0,u3, ,33,18,45,4,0, ,0,0, ,u3,shrub,622476.5197,3849275.565,0,0,0.165
1729,0,u3, ,49,38,37,4,0, ,0,0, ,u3,shrub,622483.6124,3849283.656,0,0,0.245
1730,0,u3, ,19,17,39,4,0, ,0,0, ,u3,shrub,622484.3024,3849291.037,0,0,0.095
1732,0,u3, ,60,37,48,4,0, ,0,0, ,u3,shrub,622485.0538,3849290.436,0,0,0.3
1733,0,u3, ,40,23,40,4,0, ,0,0, ,u3,shrub,622484.6569,3849289.381,0,0,0.2
1572,528,u3?, ,45,19,37,4,2,L,0,0, ,noID,shrub,622483.744,3849314.702,0,529,0.225
1622,581,u3?, ,52,40,36,4,1,R,0,0, ,noID,shrub,622471.244,3849318.952,0,582,0.26
141,144,xyl.tor, ,62,40,38,6,6,R,134,910,"toothed fuzzy leaves, large flower head",Xylorhiza tortifolia,shrub,622556.6535,3849090.299,0,0,0.31
